experiment,mse,rmse,mae,r2
acousticness-baseline-1000-tokens_from_repeat_tags-by_track,0.18942971542054593,0.4352352414735575,0.3492927326707683,-1.0234929277204654
energy-xdg-1000-tokens_from_repeat_tags-by_track,0.04618117945756341,0.21489806759848587,0.17236793284135501,0.17584350436989293
energy-bayes-1000-tokens_from_repeat_tags-by_track,0.061906291136483646,0.24880974887749807,0.20002775602166176,-0.10478927909117197
energy-baseline-1000-tokens_from_repeat_tags-by_track,0.11117199386888525,0.3334246449632739,0.26690103139937205,-0.9839926557827763
instrumentalness-xdg-1000-tokens_from_repeat_tags-by_track,0.11463120551225489,0.3385723047035225,0.27516053201541574,0.21938828958388468
instrumentalness-bayes-1000-tokens_from_repeat_tags-by_track,0.15950247156592212,0.3993776052383535,0.35181826575623837,-0.0861745419868356
instrumentalness-baseline-1000-tokens_from_repeat_tags-by_track,0.28396488715393353,0.5328835587198516,0.43422070030089005,-0.9337344946237482
valence-xdg-1000-tokens_from_repeat_tags-by_track,0.07184464065176036,0.2680385059124162,0.21998736523626278,0.09313196709342886
valence-bayes-1000-tokens_from_repeat_tags-by_track,0.08807201359914825,0.29676929355839404,0.24849368533345842,-0.11170009345468634
valence-baseline-1000-tokens_from_repeat_tags-by_track,0.15901791995044845,0.3987705103821601,0.32109983337981973,-1.0072237393649535
danceability-xdg-1000-tokens_from_tag_order-by_track,0.03323049918295819,0.18229234537675515,0.14033698889418014,0.11281182763273223
danceability-bayes-1000-tokens_from_tag_order-by_track,0.05639678106112613,0.23748006455516668,0.16939892434898593,-0.5056817787039736
danceability-baseline-1000-tokens_from_tag_order-by_track,0.07181794802280156,0.2679887087599057,0.2112938755935781,-0.9173962358709509
acousticness-xdg-1000-tokens_from_tag_order-by_track,0.08644382138867994,0.29401330138053267,0.2231833102037302,0.07660495167405523
acousticness-bayes-1000-tokens_from_tag_order-by_track,0.11787610577641536,0.3433308983712584,0.2617950089028207,-0.25915549129276405
acousticness-baseline-1000-tokens_from_tag_order-by_track,0.18887964620740896,0.43460286033045037,0.34514421680271096,-1.0176170747157331
energy-xdg-1000-tokens_from_tag_order-by_track,0.050470859241997984,0.22465720385066218,0.18016771209389978,0.09928921320538031
energy-bayes-1000-tokens_from_tag_order-by_track,0.07619211822044647,0.276029198130282,0.20845574405737874,-0.35973636630265293
energy-baseline-1000-tokens_from_tag_order-by_track,0.11126624818170318,0.33356595776803,0.26870914259939005,-0.9856747328770055
instrumentalness-xdg-1000-tokens_from_tag_order-by_track,0.12446126878033081,0.35279068692403265,0.29069024138169924,0.15244785685528506
instrumentalness-bayes-1000-tokens_from_tag_order-by_track,0.18329328580411217,0.4281276512958631,0.363545085044506,-0.24818442499971338
instrumentalness-baseline-1000-tokens_from_tag_order-by_track,0.29578334868690037,0.5438596773864564,0.44588159176841324,-1.0142154546774225
valence-xdg-1000-tokens_from_tag_order-by_track,0.07285497045787845,0.26991659907808274,0.22326157757420648,0.08037895175993603
valence-bayes-1000-tokens_from_tag_order-by_track,0.11518243395183267,0.33938537675013736,0.2631870287543876,-0.45390479172408726
valence-baseline-1000-tokens_from_tag_order-by_track,0.15234437393434247,0.39031317417471634,0.3185747922110788,-0.9229860635517717
danceability-xdg-10000-tokens_from_tag_weight-by_track,0.030636308417383608,0.17503230678187273,0.13583926884989245,0.18207155651644602
danceability-bayes-10000-tokens_from_tag_weight-by_track,0.05504486455313691,0.2346164200416009,0.1712275999702732,-0.46958829935801205
danceability-baseline-10000-tokens_from_tag_weight-by_track,0.06921052832496817,0.2630789393413471,0.2098827339613371,-0.8477833208323002
acousticness-xdg-10000-tokens_from_tag_weight-by_track,0.07918829588223986,0.2814041504353478,0.21082968026711138,0.15410865544398966
